*tech,year,sc_point_gid,capacity
wind-ons_8,2014,110532,2.5
wind-ons_7,2014,110538,144.0
wind-ons_6,2014,110597,30.0
wind-ons_9,2014,110602,14.0
wind-ons_9,2014,111154,0.7
wind-ons_7,2014,111222,213.8
wind-ons_8,2014,111238,66.0
wind-ons_7,2014,111800,151.8
wind-ons_9,2014,111838,0.7
wind-ons_3,2014,112433,18.9
wind-ons_8,2014,112590,90.0
wind-ons_1,2014,113032,3.7
wind-ons_1,2014,113033,15.3
wind-ons_8,2014,113271,54.0
wind-ons_8,2014,113272,54.0
wind-ons_6,2014,113333,46.0
wind-ons_1,2014,113716,6.5
wind-ons_7,2014,113851,4.0
wind-ons_7,2014,113852,199.5
wind-ons_8,2014,113955,42.0
wind-ons_5,2014,113995,1.8
wind-ons_2,2014,114399,1.8
wind-ons_1,2014,114400,8.3
wind-ons_7,2014,114535,22.5
wind-ons_3,2014,115082,0.1
wind-ons_1,2014,115086,28.7
wind-ons_9,2014,115267,54.0
wind-ons_10,2014,115268,54.0
wind-ons_7,2014,115343,101.3
wind-ons_7,2014,115344,106.0
wind-ons_5,2014,115382,54.0
wind-ons_3,2014,115767,4.5
wind-ons_1,2014,115769,22.0
wind-ons_1,2014,115770,30.75
wind-ons_10,2014,115950,96.0
wind-ons_10,2014,115951,42.0
wind-ons_7,2014,116005,53.0
wind-ons_7,2014,116027,42.0
wind-ons_5,2014,116066,12.0
wind-ons_3,2014,116451,7.4
wind-ons_2,2014,116452,18.0
wind-ons_1,2014,116453,24.0
wind-ons_9,2014,116587,29.7
wind-ons_7,2014,116689,3.0
wind-ons_10,2014,116755,24.0
wind-ons_3,2014,117135,8.7
wind-ons_1,2014,117137,25.3
wind-ons_1,2014,117138,38.0
wind-ons_4,2014,117416,1.8
wind-ons_4,2014,117818,3.4
wind-ons_2,2014,117821,29.0
wind-ons_9,2014,118004,60.0
wind-ons_4,2014,118501,1.5
wind-ons_4,2014,118502,6.5
wind-ons_3,2014,118504,22.2
wind-ons_4,2014,119870,9.6
wind-ons_7,2014,120110,16.2
wind-ons_3,2014,120553,3.5
wind-ons_9,2014,120739,9.0
wind-ons_3,2014,121237,7.3
wind-ons_9,2014,121423,100.8
wind-ons_9,2014,121424,34.5
wind-ons_9,2014,122107,99.0
wind-ons_7,2014,122164,60.0
wind-ons_1,2014,122604,2.4
wind-ons_4,2014,122691,203.5
wind-ons_8,2014,122743,102.0
wind-ons_9,2014,122792,112.2
wind-ons_7,2014,122848,40.5
wind-ons_8,2014,123427,60.0
wind-ons_7,2014,123532,54.0
wind-ons_7,2014,124214,1.5
wind-ons_1,2014,124656,9.1
wind-ons_1,2014,124657,18.4
wind-ons_1,2014,124658,22.4
wind-ons_1,2014,124659,31.0
wind-ons_9,2014,124843,48.0
wind-ons_6,2014,124898,8.4
wind-ons_1,2014,125340,13.6
wind-ons_1,2014,125341,20.5
wind-ons_1,2014,125343,38.9
wind-ons_1,2014,125344,43.4
wind-ons_9,2014,125528,36.0
wind-ons_6,2014,125582,1.7
wind-ons_9,2014,126211,52.5
wind-ons_9,2014,126212,114.0
wind-ons_6,2014,126951,42.0
wind-ons_1,2014,127393,23.1
wind-ons_9,2014,128897,1.5
wind-ons_9,2014,128946,14.0
wind-ons_4,2014,129442,7.5
wind-ons_2,2014,129443,17.0
wind-ons_10,2014,129581,1.5
wind-ons_1,2014,130125,2.1
wind-ons_2,2014,130126,11.6
wind-ons_1,2014,130127,20.0
wind-ons_9,2014,130266,75.0
wind-ons_8,2014,130267,201.0
wind-ons_10,2014,130314,36.0
wind-ons_1,2014,130809,5.4
wind-ons_10,2014,130998,44.0
wind-ons_6,2014,131107,27.0
wind-ons_1,2014,131497,42.6
wind-ons_1,2014,131498,3.0
wind-ons_8,2014,131507,42.0
wind-ons_2,2014,132176,1.6
wind-ons_2,2014,132177,8.0
wind-ons_1,2014,132178,17.3
wind-ons_1,2014,132182,42.0
wind-ons_6,2014,132413,138.0
wind-ons_3,2014,132860,3.0
wind-ons_1,2014,132861,11.7
wind-ons_1,2014,132862,20.5
wind-ons_1,2014,132863,27.0
wind-ons_8,2014,132874,34.9
wind-ons_6,2014,133097,8.0
wind-ons_2,2014,133545,16.5
wind-ons_1,2014,133546,21.7
wind-ons_1,2014,133547,30.75
wind-ons_8,2014,133678,0.6
wind-ons_9,2014,134419,98.9
wind-ons_9,2014,134420,36.0
wind-ons_7,2014,134521,0.7
wind-ons_10,2014,135046,20.0
wind-ons_6,2014,135149,56.7
wind-ons_6,2014,135192,0.7
wind-ons_1,2014,135603,50.0
wind-ons_1,2014,135604,59.6
wind-ons_1,2014,135605,18.3
wind-ons_9,2014,135730,80.0
wind-ons_9,2014,135785,18.9
wind-ons_7,2014,135833,50.4
wind-ons_2,2014,136290,27.0
wind-ons_3,2014,136291,67.0
wind-ons_9,2014,136414,90.0
wind-ons_7,2014,136517,50.4
wind-ons_1,2014,136973,42.0
wind-ons_2,2014,136974,36.0
wind-ons_7,2014,137885,5.0
wind-ons_4,2014,140665,0.7
wind-ons_9,2014,141095,54.0
wind-ons_10,2014,141778,34.5
wind-ons_5,2014,141885,0.7
wind-ons_7,2014,143253,30.0
wind-ons_7,2014,144621,100.0
wind-ons_3,2014,145885,145.8
wind-ons_9,2014,146046,14.3
wind-ons_8,2014,146050,151.4
wind-ons_2,2014,146568,3.0
wind-ons_3,2014,146569,60.0
wind-ons_9,2014,146730,60.0
wind-ons_9,2014,147357,204.0
wind-ons_1,2014,147937,90.0
wind-ons_9,2014,148100,22.5
wind-ons_9,2014,148784,101.2
wind-ons_4,2014,149305,66.0
wind-ons_9,2014,149469,123.0
wind-ons_7,2014,149987,132.0
wind-ons_6,2014,149989,84.0
wind-ons_7,2014,150092,0.6
wind-ons_9,2014,150150,40.5
wind-ons_8,2014,150151,99.0
wind-ons_7,2014,150153,120.0
wind-ons_7,2014,151518,25.5
wind-ons_7,2014,152202,25.5
wind-ons_6,2014,152205,48.0
wind-ons_8,2014,152886,25.5
wind-ons_7,2014,152887,60.0
wind-ons_8,2014,153553,10.0
wind-ons_8,2014,153570,25.5
wind-ons_7,2014,153571,34.5
wind-ons_9,2014,154237,10.0
wind-ons_9,2014,154238,31.5
wind-ons_9,2014,154239,66.0
wind-ons_7,2014,154256,17.0
wind-ons_6,2014,154258,60.0
wind-ons_6,2014,154260,57.5
wind-ons_9,2014,154921,10.0
wind-ons_9,2014,154922,43.8
wind-ons_9,2014,154923,48.0
wind-ons_6,2014,154944,76.5
wind-ons_10,2014,155605,10.0
wind-ons_10,2014,155609,12.0
wind-ons_9,2014,155624,42.0
wind-ons_7,2014,155628,48.0
wind-ons_9,2014,156290,36.0
wind-ons_8,2014,156308,30.0
wind-ons_6,2014,156312,66.0
wind-ons_1,2014,156884,63.0
wind-ons_9,2014,156977,42.0
wind-ons_8,2014,156992,48.0
wind-ons_7,2014,156994,54.0
wind-ons_6,2014,156995,78.0
wind-ons_6,2014,156996,42.0
wind-ons_9,2014,157657,10.0
wind-ons_9,2014,157658,48.0
wind-ons_6,2014,157678,60.0
wind-ons_6,2014,157679,60.0
wind-ons_6,2014,157680,54.0
wind-ons_10,2014,158340,3.0
wind-ons_10,2014,158341,13.5
wind-ons_8,2014,158360,48.0
wind-ons_7,2014,158364,60.0
wind-ons_9,2014,159039,30.0
wind-ons_7,2014,160393,36.0
wind-ons_6,2014,161784,60.0
wind-ons_6,2014,163087,36.0
wind-ons_9,2014,163130,60.0
wind-ons_6,2014,163771,54.0
wind-ons_9,2014,163812,8.8
wind-ons_9,2014,163813,10.0
wind-ons_9,2014,164497,10.0
wind-ons_7,2014,165200,24.0
wind-ons_8,2014,165864,0.16
wind-ons_10,2014,165866,20.0
wind-ons_10,2014,165868,34.5
wind-ons_8,2014,165879,48.0
wind-ons_7,2014,167247,24.0
wind-ons_5,2014,167254,60.0
wind-ons_9,2014,167926,37.5
wind-ons_5,2014,167938,40.5
wind-ons_5,2014,167942,60.0
wind-ons_10,2014,168603,46.5
wind-ons_10,2014,168604,54.0
wind-ons_8,2014,168605,36.0
wind-ons_9,2014,168610,78.0
wind-ons_9,2014,168611,84.0
wind-ons_6,2014,168619,30.0
wind-ons_6,2014,168622,66.0
wind-ons_5,2014,168625,48.0
wind-ons_5,2014,168626,60.0
wind-ons_10,2014,169287,66.0
wind-ons_10,2014,169288,42.0
wind-ons_8,2014,169294,54.0
wind-ons_8,2014,169295,96.0
wind-ons_5,2014,169307,54.0
wind-ons_5,2014,169309,90.0
wind-ons_5,2014,169310,54.0
wind-ons_8,2014,169969,32.52
wind-ons_9,2014,169972,24.0
wind-ons_5,2014,169987,60.0
wind-ons_7,2014,169990,30.0
wind-ons_6,2014,169991,31.5
wind-ons_5,2014,169993,78.0
wind-ons_5,2014,169994,66.0
wind-ons_8,2014,170665,60.0
wind-ons_6,2014,170671,30.0
wind-ons_5,2014,170677,25.0
wind-ons_5,2014,170678,9.0
wind-ons_9,2014,171337,57.0
wind-ons_7,2014,171349,60.0
wind-ons_6,2014,172030,50.2
wind-ons_8,2014,172033,54.0
wind-ons_7,2014,172713,54.0
wind-ons_7,2014,172714,84.0
wind-ons_7,2014,172719,36.0
wind-ons_7,2014,172720,30.0
wind-ons_5,2014,172726,57.0
wind-ons_5,2014,172733,132.0
wind-ons_7,2014,173398,36.0
wind-ons_7,2014,173403,2.0
wind-ons_5,2014,173417,60.0
wind-ons_6,2014,174101,107.0
wind-ons_6,2014,176140,54.0
wind-ons_5,2014,176837,180.0
wind-ons_5,2014,177521,98.0
wind-ons_5,2014,178889,85.2
wind-ons_6,2014,179573,48.0
wind-ons_6,2014,180257,54.0
wind-ons_7,2014,180917,60.0
wind-ons_6,2014,180941,42.0
wind-ons_6,2014,181612,36.0
wind-ons_6,2014,181625,54.0
wind-ons_7,2014,182292,60.0
wind-ons_6,2014,182296,66.0
wind-ons_6,2014,182966,42.0
wind-ons_6,2014,182967,54.0
wind-ons_7,2014,182976,42.0
wind-ons_6,2014,182980,14.0
wind-ons_6,2014,183650,38.5
wind-ons_6,2014,183651,60.0
wind-ons_6,2014,183660,84.0
wind-ons_6,2014,183661,23.0
wind-ons_6,2014,184332,0.07
wind-ons_6,2014,184334,42.0
wind-ons_6,2014,184341,36.0
wind-ons_6,2014,185018,37.92
wind-ons_7,2014,185019,112.5
wind-ons_7,2014,185020,54.0
wind-ons_6,2014,185025,36.0
wind-ons_7,2014,185709,36.3
wind-ons_6,2014,185710,167.7
wind-ons_6,2014,186400,60.0
wind-ons_8,2014,187068,0.07
wind-ons_7,2014,187071,24.0
wind-ons_6,2014,187086,21.6
wind-ons_7,2014,187757,54.0
wind-ons_6,2014,187770,60.0
wind-ons_8,2014,188437,37.5
wind-ons_8,2014,188438,22.0
wind-ons_7,2014,188439,77.2
wind-ons_6,2014,188440,66.0
wind-ons_7,2014,188441,60.0
wind-ons_6,2014,188443,126.0
wind-ons_7,2014,189122,34.5
wind-ons_6,2014,189125,36.0
wind-ons_6,2014,189127,27.9
wind-ons_7,2014,189128,60.0
wind-ons_7,2014,189131,60.0
wind-ons_7,2014,189806,48.0
wind-ons_6,2014,189809,150.0
wind-ons_6,2014,189811,152.0
wind-ons_6,2014,189812,100.84
wind-ons_7,2014,189815,120.0
wind-ons_8,2014,190489,34.3
wind-ons_7,2014,190492,126.5
wind-ons_7,2014,190493,138.0
wind-ons_8,2014,191174,60.0
wind-ons_6,2014,191177,11.5
wind-ons_7,2014,191859,54.0
wind-ons_8,2014,192542,54.0
wind-ons_8,2014,192543,44.8
wind-ons_8,2014,193228,42.0
wind-ons_8,2014,195280,82.7
wind-ons_7,2014,195961,17.64
wind-ons_8,2014,196646,24.0
wind-ons_8,2014,196648,102.0
wind-ons_8,2014,197330,60.0
wind-ons_8,2014,197331,60.0
wind-ons_9,2014,197332,22.2
wind-ons_7,2014,198014,15.0
wind-ons_8,2014,198015,31.58
wind-ons_8,2014,198698,73.5
wind-ons_8,2014,198699,91.2
wind-ons_9,2014,198700,121.9
wind-ons_8,2014,199381,2.64
wind-ons_8,2014,199382,69.53
wind-ons_9,2014,199384,120.6
wind-ons_8,2014,200067,91.2
wind-ons_9,2014,200068,60.0
wind-ons_7,2014,200749,0.92
wind-ons_8,2014,200751,89.5
wind-ons_9,2014,200752,60.0
wind-ons_8,2014,201433,0.6
wind-ons_8,2014,201434,63.0
wind-ons_9,2014,201435,84.0
wind-ons_9,2014,202120,120.0
wind-ons_9,2014,202801,0.08
wind-ons_9,2014,202802,59.4
wind-ons_9,2014,202804,120.0
wind-ons_8,2014,203486,58.8
wind-ons_1,2015,45361,60.0
wind-ons_1,2015,46046,60.0
wind-ons_1,2015,46728,44.0
wind-ons_2,2015,49465,42.0
wind-ons_6,2015,54250,60.0
wind-ons_4,2015,54935,168.6
wind-ons_5,2015,55021,101.4
wind-ons_6,2015,55705,104.2
wind-ons_6,2015,55748,31.5
wind-ons_5,2015,56302,156.0
wind-ons_6,2015,56985,38.9
wind-ons_5,2015,56986,186.0
wind-ons_6,2015,57116,40.5
wind-ons_7,2015,57316,42.0
wind-ons_6,2015,57669,122.8
wind-ons_6,2015,57670,66.0
wind-ons_6,2015,57831,0.93
wind-ons_5,2015,58352,7.2
wind-ons_5,2015,58354,96.0
wind-ons_7,2015,58484,40.5
wind-ons_6,2015,58515,0.93
wind-ons_7,2015,58516,1.2
wind-ons_6,2015,59036,78.0
wind-ons_4,2015,59037,149.4
wind-ons_6,2015,59199,0.93
wind-ons_7,2015,59201,2.0
wind-ons_4,2015,59720,35.0
wind-ons_3,2015,59721,13.0
wind-ons_6,2015,59883,0.93
wind-ons_7,2015,59885,2.0
wind-ons_7,2015,59886,2.1
wind-ons_7,2015,59888,12.0
wind-ons_6,2015,59889,30.0
wind-ons_7,2015,59899,126.0
wind-ons_7,2015,60052,4.5
wind-ons_1,2015,60405,138.0
wind-ons_7,2015,60492,9.7
wind-ons_6,2015,60567,0.93
wind-ons_7,2015,60569,1.9
wind-ons_7,2015,60572,11.8
wind-ons_7,2015,60583,79.5
wind-ons_8,2015,60738,57.0
wind-ons_8,2015,60739,66.0
wind-ons_2,2015,61088,136.3
wind-ons_2,2015,61089,124.2
wind-ons_6,2015,61252,1.0
wind-ons_6,2015,61253,1.7
wind-ons_7,2015,61255,4.2
wind-ons_7,2015,61256,11.2
wind-ons_7,2015,61935,0.93
wind-ons_7,2015,61936,0.97
wind-ons_6,2015,61937,1.7
wind-ons_7,2015,61940,10.4
wind-ons_7,2015,61941,2.0
wind-ons_7,2015,62105,4.5
wind-ons_3,2015,62454,8.0
wind-ons_2,2015,62455,94.0
wind-ons_3,2015,62456,176.9
wind-ons_7,2015,62619,0.93
wind-ons_8,2015,62620,0.97
wind-ons_7,2015,62621,1.7
wind-ons_8,2015,62622,2.0
wind-ons_7,2015,62626,91.1
wind-ons_1,2015,63138,9.9
wind-ons_3,2015,63139,76.5
wind-ons_8,2015,63303,0.93
wind-ons_8,2015,63304,0.97
wind-ons_7,2015,63305,1.7
wind-ons_6,2015,63306,2.0
wind-ons_6,2015,63307,3.0
wind-ons_7,2015,63308,9.2
wind-ons_8,2015,63310,85.5
wind-ons_8,2015,63311,100.7
wind-ons_7,2015,63313,150.0
wind-ons_6,2015,63987,0.9
wind-ons_6,2015,63989,1.7
wind-ons_7,2015,63992,8.4
wind-ons_7,2015,63993,25.0
wind-ons_8,2015,63995,100.5
wind-ons_2,2015,64506,10.0
wind-ons_8,2015,64596,135.0
wind-ons_6,2015,64671,0.9
wind-ons_6,2015,64672,0.97
wind-ons_6,2015,64673,1.7
wind-ons_6,2015,64674,2.0
wind-ons_7,2015,64675,2.1
wind-ons_6,2015,64676,8.0
wind-ons_7,2015,64678,51.0
wind-ons_6,2015,64679,100.5
wind-ons_6,2015,64680,90.0
wind-ons_1,2015,65189,3.3
wind-ons_1,2015,65190,25.0
wind-ons_2,2015,65191,42.9
wind-ons_6,2015,65355,0.9
wind-ons_7,2015,65357,1.7
wind-ons_6,2015,65358,2.0
wind-ons_6,2015,65360,5.2
wind-ons_1,2015,65874,12.0
wind-ons_2,2015,65875,163.3
wind-ons_6,2015,66039,0.9
wind-ons_7,2015,66040,0.97
wind-ons_6,2015,66046,49.5
wind-ons_6,2015,66186,24.0
wind-ons_8,2015,66692,48.0
wind-ons_7,2015,66723,0.9
wind-ons_5,2015,66729,19.98
wind-ons_5,2015,66866,5.2
wind-ons_8,2015,67376,48.0
wind-ons_6,2015,67407,0.9
wind-ons_7,2015,68061,31.5
wind-ons_6,2015,68091,0.7
wind-ons_7,2015,68744,49.5
wind-ons_6,2015,68775,0.7
wind-ons_7,2015,68776,0.97
wind-ons_6,2015,68777,1.5
wind-ons_4,2015,68778,2.0
wind-ons_8,2015,68902,40.5
wind-ons_8,2015,69428,49.5
wind-ons_8,2015,69429,84.0
wind-ons_6,2015,69460,0.97
wind-ons_5,2015,69461,1.5
wind-ons_4,2015,69462,2.0
wind-ons_8,2015,69514,1.8
wind-ons_6,2015,69582,20.0
wind-ons_6,2015,69583,66.0
wind-ons_9,2015,69587,52.0
wind-ons_9,2015,70067,30.0
wind-ons_7,2015,70112,50.6
wind-ons_8,2015,70113,118.5
wind-ons_8,2015,70114,12.0
wind-ons_6,2015,70143,0.4
wind-ons_5,2015,70144,0.97
wind-ons_5,2015,70145,1.3
wind-ons_4,2015,70146,2.0
wind-ons_6,2015,70266,11.5
wind-ons_6,2015,70267,42.0
wind-ons_8,2015,70269,54.0
wind-ons_3,2015,70661,40.8
wind-ons_1,2015,70662,11.0
wind-ons_8,2015,70796,61.5
wind-ons_8,2015,70797,120.0
wind-ons_8,2015,70798,168.0
wind-ons_6,2015,70828,0.97
wind-ons_6,2015,70829,1.3
wind-ons_6,2015,70830,2.0
wind-ons_7,2015,70952,9.0
wind-ons_7,2015,70953,46.5
wind-ons_5,2015,71344,25.2
wind-ons_5,2015,71345,60.0
wind-ons_8,2015,71479,2.6
wind-ons_8,2015,71481,149.0
wind-ons_6,2015,71512,0.97
wind-ons_6,2015,71513,1.3
wind-ons_6,2015,71514,2.0
wind-ons_7,2015,71635,45.5
wind-ons_6,2015,71637,46.5
wind-ons_9,2015,71639,66.0
wind-ons_6,2015,72027,9.9
wind-ons_8,2015,72163,4.5
wind-ons_8,2015,72165,94.5
wind-ons_6,2015,72195,0.04
wind-ons_6,2015,72196,0.97
wind-ons_6,2015,72197,1.3
wind-ons_5,2015,72198,2.0
wind-ons_6,2015,72319,30.55
wind-ons_8,2015,72847,11.9
wind-ons_8,2015,72849,54.0
wind-ons_6,2015,72879,0.02
wind-ons_5,2015,72880,0.97
wind-ons_6,2015,72881,1.3
wind-ons_7,2015,73003,16.5
wind-ons_6,2015,73004,2.5
wind-ons_7,2015,73005,87.5
wind-ons_4,2015,73396,58.7
wind-ons_7,2015,73531,18.0
wind-ons_5,2015,73564,0.97
wind-ons_6,2015,73689,72.0
wind-ons_3,2015,74079,24.0
wind-ons_4,2015,74080,102.3
wind-ons_8,2015,74304,24.0
wind-ons_8,2015,74372,45.5
wind-ons_6,2015,74374,54.0
wind-ons_2,2015,74762,8.3
wind-ons_7,2015,74961,11.88
wind-ons_7,2015,75056,34.5
wind-ons_6,2015,75058,97.5
wind-ons_3,2015,75447,21.0
wind-ons_7,2015,75645,11.0
wind-ons_7,2015,75740,30.0
wind-ons_2,2015,76131,90.0
wind-ons_7,2015,76329,3.6
wind-ons_6,2015,76330,54.0
wind-ons_5,2015,76813,1.7
wind-ons_4,2015,76815,42.0
wind-ons_6,2015,77015,24.0
wind-ons_5,2015,77497,6.6
wind-ons_3,2015,77499,54.0
wind-ons_6,2015,77698,13.5
wind-ons_8,2015,78477,30.55
wind-ons_8,2015,78482,60.0
wind-ons_8,2015,78957,39.0
wind-ons_7,2015,79009,25.0
wind-ons_10,2015,79161,16.5
wind-ons_4,2015,79167,96.0
wind-ons_7,2015,79693,40.5
wind-ons_9,2015,79755,72.0
wind-ons_7,2015,79777,59.0
wind-ons_8,2015,79845,6.6
wind-ons_8,2015,79851,30.0
wind-ons_5,2015,80234,60.0
wind-ons_3,2015,80235,54.0
wind-ons_8,2015,80377,50.4
wind-ons_8,2015,80439,73.2
wind-ons_3,2015,80917,41.0
wind-ons_3,2015,80918,71.4
wind-ons_9,2015,81061,51.0
wind-ons_9,2015,81146,9.0
wind-ons_3,2015,81600,9.9
wind-ons_3,2015,81601,60.0
wind-ons_6,2015,81692,17.0
wind-ons_3,2015,82285,98.7
wind-ons_5,2015,82326,21.0
wind-ons_2,2015,82328,16.5
wind-ons_4,2015,82376,19.5
wind-ons_6,2015,82598,1.8
wind-ons_5,2015,83009,10.5
wind-ons_5,2015,83060,25.0
wind-ons_3,2015,83652,24.6
wind-ons_3,2015,83653,48.9
wind-ons_3,2015,83654,156.0
wind-ons_5,2015,83744,39.0
wind-ons_8,2015,83824,0.97
wind-ons_2,2015,84337,54.0
wind-ons_5,2015,84428,41.4
wind-ons_8,2015,84508,0.93
wind-ons_8,2015,84509,1.3
wind-ons_6,2015,84512,3.9
wind-ons_3,2015,85020,60.0
wind-ons_5,2015,85112,99.0
wind-ons_8,2015,85192,0.93
wind-ons_7,2015,85193,1.3
wind-ons_8,2015,85195,2.0
wind-ons_8,2015,85196,3.8
wind-ons_7,2015,85197,11.6
wind-ons_8,2015,85329,1.5
wind-ons_3,2015,85704,10.5
wind-ons_5,2015,85796,60.0
wind-ons_7,2015,85881,9.8
wind-ons_7,2015,85882,20.0
wind-ons_9,2015,85907,44.55
wind-ons_4,2015,86428,8.4
wind-ons_4,2015,86480,99.0
wind-ons_9,2015,86591,30.0
wind-ons_7,2015,86619,60.0
wind-ons_3,2015,87051,13.1
wind-ons_6,2015,87070,5.0
wind-ons_4,2015,87164,142.2
wind-ons_9,2015,87244,0.93
wind-ons_9,2015,87247,2.0
wind-ons_5,2015,87252,60.0
wind-ons_9,2015,87275,12.9
wind-ons_5,2015,87847,1.3
wind-ons_9,2015,87928,0.93
wind-ons_9,2015,87929,1.3
wind-ons_8,2015,87930,2.0
wind-ons_9,2015,87931,2.0
wind-ons_6,2015,87936,40.0
wind-ons_10,2015,88057,26.5
wind-ons_5,2015,88531,12.14
wind-ons_9,2015,88612,0.93
wind-ons_9,2015,88614,1.7
wind-ons_7,2015,88616,2.1
wind-ons_8,2015,88617,4.2
wind-ons_7,2015,88618,15.6
wind-ons_6,2015,88619,43.06
wind-ons_7,2015,88620,99.0
wind-ons_2,2015,89102,4.2
wind-ons_9,2015,89296,0.93
wind-ons_9,2015,89297,1.0
wind-ons_9,2015,89298,1.7
wind-ons_9,2015,89299,2.0
wind-ons_8,2015,89300,2.1
wind-ons_8,2015,89301,4.2
wind-ons_7,2015,89302,13.5
wind-ons_8,2015,89304,98.8
wind-ons_7,2015,89305,13.5
wind-ons_8,2015,89425,37.5
wind-ons_5,2015,89899,25.0
wind-ons_8,2015,89977,0.5
wind-ons_8,2015,89984,60.0
wind-ons_8,2015,89987,150.0
wind-ons_5,2015,90105,54.0
wind-ons_3,2015,90532,18.9
wind-ons_7,2015,90583,29.4
wind-ons_9,2015,90666,66.0
wind-ons_7,2015,90670,123.0
wind-ons_7,2015,90671,150.0
wind-ons_2,2015,91218,48.0
wind-ons_8,2015,91267,42.0
wind-ons_7,2015,91353,104.3
wind-ons_8,2015,91355,108.0
wind-ons_2,2015,91900,21.0
wind-ons_8,2015,91951,64.08
wind-ons_8,2015,92036,39.0
wind-ons_8,2015,92039,42.0
wind-ons_6,2015,92158,54.0
wind-ons_9,2015,92635,99.0
wind-ons_7,2015,92718,62.2
wind-ons_8,2015,92723,60.0
wind-ons_8,2015,93319,99.0
wind-ons_7,2015,93404,69.0
wind-ons_8,2015,93405,100.0
wind-ons_8,2015,93523,15.0
wind-ons_10,2015,93526,46.5
wind-ons_9,2015,94056,1.3
wind-ons_8,2015,94116,42.57
wind-ons_8,2015,94117,43.7
wind-ons_10,2015,94203,29.4
wind-ons_9,2015,94208,54.0
wind-ons_9,2015,94740,1.3
wind-ons_8,2015,94777,199.7
wind-ons_6,2015,94887,24.0
wind-ons_9,2015,94892,26.0
wind-ons_6,2015,94895,48.0
wind-ons_6,2015,95370,4.9
wind-ons_8,2015,95459,60.0
wind-ons_8,2015,95460,160.5
wind-ons_3,2015,95572,37.8
wind-ons_10,2015,95576,60.0
wind-ons_6,2015,96054,16.8
wind-ons_8,2015,96137,29.7
wind-ons_8,2015,96145,96.0
wind-ons_6,2015,96738,24.8
wind-ons_9,2015,96792,8.91
wind-ons_9,2015,96818,1.2
wind-ons_8,2015,96821,28.0
wind-ons_8,2015,96828,150.0
wind-ons_8,2015,96829,103.0
wind-ons_8,2015,96832,84.0
wind-ons_8,2015,96880,27.2
wind-ons_8,2015,96940,30.0
wind-ons_8,2015,96942,52.5
wind-ons_9,2015,96943,64.5
wind-ons_6,2015,97422,28.8
wind-ons_10,2015,97476,8.91
wind-ons_7,2015,97511,132.0
wind-ons_7,2015,97512,150.0
wind-ons_8,2015,97513,174.8
wind-ons_8,2015,97516,60.0
wind-ons_9,2015,97624,26.0
wind-ons_7,2015,97627,30.0
wind-ons_10,2015,98160,8.91
wind-ons_8,2015,98189,21.0
wind-ons_9,2015,98192,72.0
wind-ons_9,2015,98308,15.0
wind-ons_7,2015,98311,32.5
wind-ons_6,2015,98790,48.86
wind-ons_10,2015,98845,54.27
wind-ons_8,2015,98875,80.0
wind-ons_9,2015,98876,26.2
wind-ons_7,2015,98992,9.0
wind-ons_9,2015,99529,59.4
wind-ons_8,2015,99557,20.0
wind-ons_8,2015,99558,49.6
wind-ons_8,2015,99560,60.0
wind-ons_9,2015,99568,42.0
wind-ons_9,2015,99677,34.5
wind-ons_3,2015,100042,15.5
wind-ons_8,2015,100243,80.0
wind-ons_8,2015,100244,36.0
wind-ons_8,2015,100252,114.0
wind-ons_7,2015,100725,3.0
wind-ons_8,2015,100922,0.9
wind-ons_8,2015,100925,16.2
wind-ons_8,2015,100928,2.0
wind-ons_9,2015,101609,15.0
wind-ons_8,2015,101611,78.0
wind-ons_8,2015,102290,0.9
wind-ons_8,2015,102293,14.7
wind-ons_8,2015,102294,43.5
wind-ons_8,2015,102295,76.5
wind-ons_7,2015,102323,2.5
wind-ons_3,2015,102777,16.2
wind-ons_9,2015,102893,1.8
wind-ons_8,2015,102977,10.5
wind-ons_8,2015,102979,75.0
wind-ons_6,2015,103007,1.5
wind-ons_8,2015,103013,60.0
wind-ons_9,2015,103577,15.92
wind-ons_9,2015,103661,10.5
wind-ons_8,2015,103662,42.0
wind-ons_7,2015,103691,1.5
wind-ons_7,2015,103692,80.0
wind-ons_6,2015,103693,46.5
wind-ons_7,2015,103697,13.5
wind-ons_8,2015,103713,54.0
wind-ons_7,2015,104377,99.0
wind-ons_8,2015,104397,4.0
wind-ons_7,2015,104417,1.8
wind-ons_8,2015,105060,60.0
wind-ons_7,2015,105065,120.9
wind-ons_7,2015,105162,7.5
wind-ons_9,2015,105710,0.7
wind-ons_9,2015,105712,2.3
wind-ons_8,2015,105744,30.0
wind-ons_7,2015,105747,96.0
wind-ons_8,2015,105765,33.0
wind-ons_9,2015,106394,0.7
wind-ons_9,2015,106396,2.0
wind-ons_7,2015,106430,10.0
wind-ons_8,2015,107088,30.0
wind-ons_8,2015,107696,60.0
wind-ons_7,2015,107697,5.0
wind-ons_9,2015,107762,0.6
wind-ons_8,2015,107766,35.0
wind-ons_7,2015,108381,216.0
wind-ons_9,2015,108453,30.0
wind-ons_9,2015,108480,48.0
wind-ons_7,2015,108522,1.8
wind-ons_8,2015,109064,79.5
wind-ons_9,2015,109164,48.0
wind-ons_8,2015,109188,114.0
wind-ons_8,2015,109190,144.0
wind-ons_2,2015,109236,30.0
wind-ons_5,2015,109239,60.0
